"date","Apple","IBM","ITW","TESLA"
2017-04-21,35.567501,160.380005,134.869995,61.119999
2017-04-24,35.91,160.75,139.759995,61.605999
2017-04-25,36.1325,160.389999,139.259995,62.757999
2017-04-26,35.919998,160.059998,139.139999,62.034
2017-04-27,35.947498,160.320007,139.419998,61.726002
2017-04-28,35.912498,160.289993,138.089996,62.813999
2017-05-01,36.645,158.839996,137.649994,64.566002
2017-05-02,36.877499,159.100006,137.220001,63.778
2017-05-03,36.764999,158.630005,137.949997,62.203999
2017-05-04,36.6325,159.050003,138.270004,59.091999
2017-05-05,37.240002,155.050003,139.600006,61.669998
2017-05-08,38.252499,153.029999,139.539993,61.438
2017-05-09,38.497501,152.110001,138.949997,64.251999
2017-05-10,38.314999,151.25,138.300003,65.043999
2017-05-11,38.487499,150.649994,138,64.620003
2017-05-12,39.025002,150.369995,137.380005,64.961998
2017-05-15,38.924999,151.509995,137.690002,63.175999
2017-05-16,38.8675,153.679993,137.720001,63.402
2017-05-17,37.5625,150.929993,134.779999,61.222
2017-05-18,38.134998,150.779999,135.350006,62.612
2017-05-19,38.264999,151.979996,137,62.166
2017-05-22,38.497501,152.639999,137.860001,62.07
2017-05-23,38.450001,152.029999,138.779999,60.771999
2017-05-24,38.334999,152.509995,139.520004,62.043999
2017-05-25,38.467499,153.199997,140.5,63.366001
2017-05-26,38.4025,152.490005,140.369995,65.028
2017-05-30,38.4175,151.729996,141.100006,67.019997
2017-05-31,38.189999,152.630005,141.220001,68.202003
2017-06-01,38.294998,152.669998,143.339996,68.073997
2017-06-02,38.862499,152.050003,143.610001,67.970001
2017-06-05,38.482498,152.410004,144.020004,69.463997
2017-06-06,38.612499,152.369995,142.979996,70.57
2017-06-07,38.842499,150.979996,144.570007,71.93
2017-06-08,38.747501,152.100006,144.589996,74
2017-06-09,37.244999,154.100006,144.800003,71.463997
2017-06-12,36.355,155.179993,144.720001,71.802002
2017-06-13,36.647499,154.25,146.419998,75.190002
2017-06-14,36.290001,153.809998,146.740005,76.132004
2017-06-15,36.072498,154.220001,148.210007,75.068001
2017-06-16,35.567501,155.380005,148.630005,74.279999
2017-06-19,36.584999,154.839996,150.179993,73.959999
2017-06-20,36.252499,154.949997,149.600006,74.447998
2017-06-21,36.467499,153.789993,146.610001,75.279999
2017-06-22,36.407501,154.399994,146.190002,76.522003
2017-06-23,36.57,154.110001,145.779999,76.690002
2017-06-26,36.455002,155.229996,145.339996,75.498001
2017-06-27,35.932499,154.75,142.270004,72.473999
2017-06-28,36.4575,155.320007,143.630005,74.248001
2017-06-29,35.919998,154.130005,141.619995,72.150002
2017-06-30,36.005001,153.830002,143.25,72.321999
2017-07-03,35.875,155.580002,144.110001,70.524002
2017-07-05,36.022499,153.669998,145.479996,65.417999
2017-07-06,35.682499,152.360001,144.350006,61.765999
2017-07-07,36.044998,152.940002,146.059998,62.644001
2017-07-10,36.264999,153.419998,146.240005,63.209999
2017-07-11,36.3825,153.190002,145.820007,65.444
2017-07-12,36.435001,153.699997,146.240005,65.903999
2017-07-13,36.942501,153.630005,144.699997,64.681999
2017-07-14,37.259998,154.240005,145.699997,65.556
2017-07-17,37.389999,153.009995,146.210007,63.914001
2017-07-18,37.52,154,146.639999,65.648003
2017-07-19,37.755001,147.529999,147.679993,65.052002
2017-07-20,37.584999,147.660004,147.119995,65.984001
2017-07-21,37.567501,147.080002,147.289993,65.68
2017-07-24,38.022499,145.990005,141.979996,68.503998
2017-07-25,38.185001,146.190002,141.649994,67.919998
2017-07-26,38.365002,145.360001,140.070007,68.769997
2017-07-27,37.639999,145.070007,140.820007,66.891998
2017-07-28,37.375,144.289993,140.830002,67.014
2017-07-31,37.182499,144.669998,140.710007,64.694
2017-08-01,37.512501,145.300003,139.910004,63.914001
2017-08-02,39.285,144.449997,141.770004,65.178001
2017-08-03,38.892502,144.940002,141.429993,69.417999
2017-08-04,39.0975,145.160004,142.880005,71.382004
2017-08-07,39.702499,143.470001,141.669998,71.033997
2017-08-08,40.02,142.110001,141.339996,73.043999
2017-08-09,40.264999,141.770004,140.729996,72.706001
2017-08-10,38.830002,141.839996,137.470001,71.080002
2017-08-11,39.369999,141.839996,138.360001,71.573997
2017-08-14,39.962502,142.320007,139.050003,72.760002
2017-08-15,40.400002,142.070007,139.089996,72.466003
2017-08-16,40.237499,142.5,140.029999,72.582001
2017-08-17,39.465,140.699997,136.190002,70.384003
2017-08-18,39.375,139.699997,135.669998,69.491997
2017-08-21,39.302502,140.330002,135.600006,67.571999
2017-08-22,39.945,141.009995,137.869995,68.269997
2017-08-23,39.994999,142.139999,136.479996,70.554001
2017-08-24,39.817501,142.940002,135.869995,70.585999
2017-08-25,39.965,143.740005,136.809998,69.610001
2017-08-28,40.3675,142.509995,136.529999,69.132004
2017-08-29,40.727501,143.139999,136.850006,69.472
2017-08-30,40.837502,142.559998,136.940002,70.636002
2017-08-31,41,143.029999,137.509995,71.18
2017-09-01,41.012501,144.080002,137.720001,71.080002
2017-09-05,40.52,143.039993,136.449997,69.917999
2017-09-06,40.477501,143.820007,136.899994,68.905998
2017-09-07,40.314999,142.899994,138.130005,70.122002
2017-09-08,39.657501,142.449997,140.039993,68.68
2017-09-11,40.375,144.860001,141.520004,72.737999
2017-09-12,40.215,145.759995,142.850006,72.550003
2017-09-13,39.912498,145.990005,143,73.246002
2017-09-14,39.57,145.539993,145.070007,75.528
2017-09-15,39.970001,144.820007,145.639999,75.961998
2017-09-18,39.6675,144.550003,146.940002,77
2017-09-19,39.682499,144.389999,148,75.019997
2017-09-20,39.017502,145.880005,147.759995,74.781998
2017-09-21,38.3475,145.259995,147.339996,73.295998
2017-09-22,37.9725,145.130005,147.399994,70.218002
2017-09-25,37.637501,145.869995,147.070007,68.998001
2017-09-26,38.285,146.559998,147.089996,69.050003
2017-09-27,38.557499,145.660004,147.759995,68.194
2017-09-28,38.32,145.660004,147.199997,67.919998
2017-09-29,38.529999,145.080002,147.960007,68.220001
2017-10-02,38.452499,146.660004,150.160004,68.306
2017-10-03,38.619999,146.779999,149.789993,69.627998
2017-10-04,38.369999,146.479996,150.009995,71.001999
2017-10-05,38.8475,146.720001,151.5,71.066002
2017-10-06,38.825001,146.479996,151.630005,71.375999
2017-10-09,38.959999,147.389999,151.699997,68.587997
2017-10-10,38.974998,148.5,151.619995,71.117996
2017-10-11,39.137501,147.619995,151.440002,70.919998
2017-10-12,39,147.029999,153.229996,71.136002
2017-10-13,39.247501,147.100006,152.820007,71.113998
2017-10-16,39.970001,146.830002,153.410004,70.120003
2017-10-17,40.1175,146.539993,153.070007,71.150002
2017-10-18,39.939999,159.529999,153.759995,71.93
2017-10-19,38.994999,160.899994,153.479996,70.362
2017-10-20,39.0625,162.070007,155.029999,69.019997
2017-10-23,39.0425,159.550003,155.509995,67.403999
2017-10-24,39.275002,155.880005,158.419998,67.468002
2017-10-25,39.102501,153.5,157.539993,65.167999
2017-10-26,39.352501,153.600006,157.5,65.234001
2017-10-27,40.762501,153.679993,159.059998,64.174004
2017-10-30,41.68,154.360001,157.350006,64.015999
2017-10-31,42.259998,154.059998,156.520004,66.306
2017-11-01,41.7225,154.029999,155.119995,64.216003
2017-11-02,42.0275,153.350006,156.979996,59.852001
2017-11-03,43.125,151.580002,157.300003,61.217999
2017-11-06,43.5625,150.839996,157.990005,60.556
2017-11-07,43.702499,151.350006,157.830002,61.209999
2017-11-08,44.060001,151.570007,157.649994,60.877998
2017-11-09,43.970001,150.300003,156.350006,60.598
2017-11-10,43.6675,149.160004,157.139999,60.598
2017-11-13,43.4925,148.399994,157.610001,63.080002
2017-11-14,42.834999,148.889999,158.539993,61.740002
2017-11-15,42.27,147.100006,155.850006,62.259998
2017-11-16,42.775002,149.119995,157.919998,62.5
2017-11-17,42.537498,148.970001,157.139999,63.009998
2017-11-20,42.494999,150.509995,158.850006,61.748001
2017-11-21,43.285,151.949997,159.460007,63.562
2017-11-22,43.740002,151.770004,159.619995,62.52
2017-11-24,43.7425,151.839996,159.839996,63.110001
2017-11-27,43.522499,151.979996,160.820007,63.362
2017-11-28,43.267502,152.470001,164.479996,63.509998
2017-11-29,42.369999,153.550003,165.880005,61.507999
2017-11-30,42.962502,153.970001,169.25,61.77
2017-12-01,42.762501,154.759995,164.869995,61.306
2017-12-04,42.450001,156.460007,166.220001,61.040001
2017-12-05,42.41,155.350006,165.020004,60.740002
2017-12-06,42.252499,154.100006,166.300003,62.652
2017-12-07,42.330002,153.570007,166.490005,62.248001
2017-12-08,42.342499,154.809998,166.490005,63.026001
2017-12-11,43.1675,155.410004,165.029999,65.781998
2017-12-12,42.924999,156.740005,163.880005,68.206001
2017-12-13,43.067501,153.910004,163.820007,67.806
2017-12-14,43.055,154,162.649994,67.578003
2017-12-15,43.4925,152.5,165.169998,68.690002
2017-12-18,44.105,153.330002,166.059998,67.774002
2017-12-19,43.634998,153.229996,167.460007,66.220001
2017-12-20,43.587502,152.949997,168.550003,65.795998
2017-12-21,43.752499,151.5,168.259995,66.332001
2017-12-22,43.752499,152.5,167.130005,65.040001
2017-12-26,42.642502,152.830002,167.100006,63.458
2017-12-27,42.650002,153.130005,167.130005,62.327999
2017-12-28,42.77,154.039993,166.710007,63.071999
2017-12-29,42.307499,153.419998,166.850006,62.27
2018-01-02,43.064999,154.25,165.270004,64.106003
2018-01-03,43.057499,158.490005,165.960007,63.450001
2018-01-04,43.2575,161.699997,166.149994,62.924
2018-01-05,43.75,162.490005,166.029999,63.316002
2018-01-08,43.587502,163.470001,167.570007,67.281998
2018-01-09,43.5825,163.830002,168.860001,66.737999
2018-01-10,43.572498,164.179993,167.309998,66.959999
2018-01-11,43.82,164.199997,169,67.589996
2018-01-12,44.272499,163.139999,170.520004,67.244003
2018-01-16,44.047501,163.850006,169.220001,68.012001
2018-01-17,44.775002,168.649994,171.020004,69.431999
2018-01-18,44.814999,169.119995,170.320007,68.914001
2018-01-19,44.615002,162.369995,172.419998,70.003998
2018-01-22,44.25,162.600006,173.389999,70.311996
2018-01-23,44.259998,166.25,173.059998,70.557999
2018-01-24,43.555,165.369995,173.759995,69.178001
2018-01-25,42.7775,165.470001,174.759995,67.528
2018-01-26,42.877499,167.339996,178.880005,68.57
2018-01-29,41.990002,166.800003,176.899994,69.905998
2018-01-30,41.7425,163.619995,175.190002,69.164001
2018-01-31,41.857498,163.699997,173.669998,70.862
2018-02-01,41.945,162.399994,173.080002,69.849998
2018-02-02,40.125,159.029999,170.380005,68.75
2018-02-05,39.122501,152.529999,161.119995,66.625999
2018-02-06,40.7575,155.339996,164.139999,66.793999
2018-02-07,39.884998,153.850006,163.440002,69
2018-02-08,38.787498,147.589996,156.149994,63.046001
2018-02-09,39.102501,149.509995,160.130005,62.084
2018-02-12,40.677502,151.399994,161.419998,63.146
2018-02-13,41.084999,150.75,161.850006,64.732002
2018-02-14,41.842499,154.759995,162.470001,64.461998
2018-02-15,43.247501,156.009995,163.360001,66.814003
2018-02-16,43.107498,156.179993,162.550003,67.098
2018-02-20,42.962502,155.160004,161.339996,66.954002
2018-02-21,42.767502,153.960007,161.259995,66.660004
2018-02-22,43.125,153.179993,163.320007,69.234001
2018-02-23,43.875,155.520004,163.960007,70.410004
2018-02-26,44.7425,158.580002,165.449997,71.484001
2018-02-27,44.5975,156.550003,163.240005,70.197998
2018-02-28,44.529999,155.830002,161.440002,68.612
2018-03-01,43.75,153.809998,158.440002,66.185997
2018-03-02,44.052502,154.490005,158.559998,67.024002
2018-03-05,44.205002,156.949997,159.679993,66.669998
2018-03-06,44.1675,155.720001,161.649994,65.639999
2018-03-07,43.7575,158.320007,163,66.459999
2018-03-08,44.235001,156.210007,166.25,65.82
2018-03-09,44.994999,159.309998,170.300003,65.433998
2018-03-12,45.43,160.259995,169.199997,69.101997
2018-03-13,44.9925,159.320007,169.929993,68.367996
2018-03-14,44.610001,158.119995,169.339996,65.325996
2018-03-15,44.662498,159.610001,170.179993,65.120003
2018-03-16,44.505001,160.259995,170.960007,64.269997
2018-03-19,43.825001,157.350006,167.630005,62.712002
2018-03-20,43.810001,156.199997,167.800003,62.110001
2018-03-21,42.817501,156.690002,168.220001,63.306
2018-03-22,42.212502,152.089996,162.75,61.82
2018-03-23,41.235001,148.889999,156.910004,60.307999
2018-03-26,43.192501,153.369995,160.009995,60.835999
2018-03-27,42.084999,151.910004,155.639999,55.835999
2018-03-28,41.619999,152.520004,153.860001,51.556
2018-03-29,41.945,153.429993,156.660004,53.226002
2018-04-02,41.669998,150.070007,152.860001,50.495998
2018-04-03,42.0975,149.850006,155.360001,53.506001
2018-04-04,42.9025,154.119995,158.029999,57.388
2018-04-05,43.200001,154.029999,158.720001,61.144001
2018-04-06,42.095001,150.570007,152.600006,59.860001
2018-04-09,42.512501,152.690002,152.589996,57.931999
2018-04-10,43.3125,155.389999,156.259995,60.939999
2018-04-11,43.110001,155.360001,154.5,60.186001
2018-04-12,43.535,158.070007,155.740005,58.816002
2018-04-13,43.682499,156.710007,155.020004,60.068001
2018-04-16,43.955002,157.889999,156.360001,58.242001
2018-04-17,44.560001,160.910004,157.970001,57.537998
2018-04-18,44.459999,148.789993,159.399994,58.669998
2018-04-19,43.200001,147.699997,159.089996,60.015999
2018-04-20,41.43,144.899994,158.289993,58.048
2018-04-23,41.310001,145.860001,156.600006,56.674
2018-04-24,40.735001,145.559998,149.649994,56.692001
2018-04-25,40.912498,145.940002,151.600006,56.138
2018-04-26,41.055,146.720001,141.410004,57.096001
2018-04-27,40.580002,146.479996,142.570007,58.816002
2018-04-30,41.314999,144.960007,142.020004,58.779999
2018-05-01,42.275002,145,144,59.984001
2018-05-02,44.142502,142.449997,143.110001,60.23
2018-05-03,44.2225,141.990005,144.289993,56.889999
2018-05-04,45.9575,143.910004,145.470001,58.818001
2018-05-07,46.290001,143.220001,144.789993,60.554001
2018-05-08,46.512501,143,144.490005,60.394001
2018-05-09,46.84,142.610001,146.470001,61.369999
2018-05-10,47.509998,144.240005,145.820007,61.004002
2018-05-11,47.147499,144.139999,145.789993,60.212002
2018-05-14,47.037498,144.300003,145.5,58.394001
2018-05-15,46.610001,143.740005,145.960007,56.835999
2018-05-16,47.044998,144.630005,144.309998,57.296001
2018-05-17,46.747501,144.5,145.770004,56.908001
2018-05-18,46.577499,144.080002,146.800003,55.363998
2018-05-21,46.907501,145.490005,149.729996,56.897999
2018-05-22,46.790001,145.089996,147.259995,55.001999
2018-05-23,47.09,144.669998,148.059998,55.813999
2018-05-24,47.037498,144.070007,147.360001,55.57
2018-05-25,47.145,143.639999,147.429993,55.77
2018-05-29,46.974998,141.220001,144.020004,56.751999
2018-05-30,46.875,142.619995,145.729996,58.344002
2018-05-31,46.717499,141.309998,143.699997,56.945999
2018-06-01,47.560001,141.949997,146.960007,58.363998
2018-06-04,47.9575,143.039993,146.199997,59.348
2018-06-05,48.327499,143.699997,145.639999,58.226002
2018-06-06,48.494999,144.710007,147.179993,63.900002
2018-06-07,48.365002,145.360001,148.220001,63.217999
2018-06-08,47.924999,146.139999,147.759995,63.532001
2018-06-11,47.807499,146.580002,149.179993,66.419998
2018-06-12,48.07,146.869995,149.940002,68.554001
2018-06-13,47.674999,146.350006,148.690002,68.956001
2018-06-14,47.700001,145.199997,148.889999,71.543999
2018-06-15,47.209999,145.389999,148.649994,71.634003
2018-06-18,47.185001,144.479996,145.720001,74.166
2018-06-19,46.422501,143.899994,143.110001,70.510002
2018-06-20,46.625,142.630005,142.970001,72.444
2018-06-21,46.365002,141.25,140.759995,69.501999
2018-06-22,46.23,141.279999,141.460007,66.725998
2018-06-25,45.5425,138.789993,140.960007,66.601997
2018-06-26,46.107498,139.080002,140.949997,68.400002
2018-06-27,46.040001,137.479996,141,68.900002
2018-06-28,46.375,140.039993,138.559998,69.986
2018-06-29,46.2775,139.699997,138.539993,68.589996
2018-07-02,46.794998,139.860001,138.610001,67.014
2018-07-03,45.98,139.570007,139.229996,62.172001
2018-07-05,46.349998,141.429993,140.880005,61.832001
2018-07-06,46.9925,142.479996,139.639999,61.779999
2018-07-09,47.645,144.389999,143.699997,63.702
2018-07-10,47.587502,144.710007,144.059998,64.494003
2018-07-11,46.970001,144.940002,141.610001,63.792
2018-07-12,47.7575,146.449997,142.470001,63.341999
2018-07-13,47.8325,145.899994,143.75,63.773998
2018-07-16,47.727501,145.460007,141.820007,62.02
2018-07-17,47.862499,143.490005,143.199997,64.538002
2018-07-18,47.599998,144.520004,143.589996,64.769997
2018-07-19,47.970001,149.240005,145.460007,64.045998
2018-07-20,47.860001,146.350006,146.860001,62.716
2018-07-23,47.9025,145.699997,136.259995,60.639999
2018-07-24,48.25,146.380005,138.199997,59.486
2018-07-25,48.705002,146.619995,138.059998,61.748001
2018-07-26,48.552502,146.710007,141.25,61.330002
2018-07-27,47.744999,145.149994,140.210007,59.436001
2018-07-30,47.477501,145.490005,139.729996,58.034
2018-07-31,47.572498,144.929993,143.330002,59.627998
2018-08-01,50.375,143.5,139.169998,60.167999
2018-08-02,51.8475,142.960007,139.029999,69.907997
2018-08-03,51.997501,147.699997,139.550003,69.634003
2018-08-06,52.267502,146.029999,140.570007,68.398003
2018-08-07,51.7775,147.009995,140.339996,75.914001
2018-08-08,51.8125,146.889999,140.399994,74.068001
2018-08-09,52.220001,144.770004,138.509995,70.489998
2018-08-10,51.8825,144.479996,136.470001,71.098
2018-08-13,52.217499,142.710007,135.889999,71.281998
2018-08-14,52.4375,143.360001,137.300003,69.528
2018-08-15,52.560001,143.910004,138.589996,67.737999
2018-08-16,53.330002,145.339996,138.949997,67.089996
2018-08-17,54.395,146.059998,139.429993,61.099998
2018-08-20,53.865002,146.509995,138.289993,61.688
2018-08-21,53.759998,145.970001,138.059998,64.379997
2018-08-22,53.762501,145.240005,136.160004,64.328003
2018-08-23,53.872501,145.369995,135.139999,64.019997
2018-08-24,54.040001,146.039993,135.550003,64.564003
2018-08-27,54.485001,146.690002,138.130005,63.854
2018-08-28,54.924999,146.589996,138.330002,62.372002
2018-08-29,55.744999,147.539993,138.699997,61.001999
2018-08-30,56.2575,145.929993,138.559998,60.630001
2018-08-31,56.907501,146.479996,138.880005,60.332001
2018-09-04,57.09,145.679993,138.940002,57.790001
2018-09-05,56.717499,146.660004,141.360001,56.147999
2018-09-06,55.775002,146.389999,141.070007,56.189999
2018-09-07,55.325001,145.449997,140.630005,52.647999
2018-09-10,54.5825,145.649994,142.449997,57.099998
2018-09-11,55.962502,146.490005,141.529999,55.888
2018-09-12,55.267502,146.570007,141.669998,58.108002
2018-09-13,56.602501,148.949997,142.800003,57.891998
2018-09-14,55.959999,148.330002,144.889999,59.040001
2018-09-17,54.470001,147.940002,146.199997,58.967999
2018-09-18,54.560001,148.559998,146.389999,56.992001
2018-09-19,54.592499,149.059998,146.740005,59.804001
2018-09-20,55.0075,151.149994,147.990005,59.666
2018-09-21,54.415001,151.350006,148.440002,59.82
2018-09-24,55.197498,150.029999,146.020004,59.936001
2018-09-25,55.547501,148.910004,143.509995,60.198002
2018-09-26,55.105,151.610001,142.929993,61.916
2018-09-27,56.237499,151.5,141.979996,61.504002
2018-09-28,56.435001,151.210007,141.119995,52.953999
2018-10-01,56.814999,153,143.139999,62.139999
2018-10-02,57.32,153.75,144.710007,60.203999
2018-10-03,58.017502,153.220001,143.699997,58.959999
2018-10-04,56.997501,151.309998,143.509995,56.366001
2018-10-05,56.072498,149.029999,141.009995,52.389999
2018-10-08,55.942501,148.389999,140.669998,50.112
2018-10-09,56.717499,147.240005,136.869995,52.560001
2018-10-10,54.09,142.690002,133,51.375999
2018-10-11,53.612499,139.020004,129.350006,50.445999
2018-10-12,55.5275,140.850006,130.669998,51.756001
2018-10-15,54.34,141.130005,131.240005,51.917999
2018-10-16,55.537498,145.119995,133.089996,55.318001
2018-10-17,55.297501,134.050003,132.009995,54.355999
2018-10-18,54.005001,130.550003,128.429993,52.782001
2018-10-19,54.827499,129.100006,127.029999,52
2018-10-22,55.162498,130.020004,127.32,52.189999
2018-10-23,55.682499,131.210007,126.57,58.827999
2018-10-24,53.772499,127.209999,119.830002,57.700001
2018-10-25,54.950001,126.449997,122.68,62.972
2018-10-26,54.075001,124.790001,124.099998,66.18
2018-10-29,53.060001,119.639999,125.82,66.970001
2018-10-30,53.325001,115.400002,129.699997,65.980003
2018-10-31,54.715,115.43,127.57,67.463997
2018-11-01,55.555,116.830002,129.470001,68.856003
2018-11-02,51.869999,115.669998,130.710007,69.281998
2018-11-05,50.397499,120.059998,130.949997,68.279999
2018-11-06,50.942501,123.120003,131.699997,68.211998
2018-11-07,52.487499,124.839996,133.809998,69.632004
2018-11-08,52.122501,123.379997,133.809998,70.279999
2018-11-09,51.1175,123.540001,132.559998,70.101997
2018-11-12,48.5425,120.900002,131.190002,66.255997
2018-11-13,48.057499,120.839996,132.979996,67.746002
2018-11-14,46.700001,120.199997,133.210007,68.800003
2018-11-15,47.852501,121.440002,135.229996,69.688004
2018-11-16,48.3825,121.57,135.600006,70.862
2018-11-19,46.465,120.309998,133.990005,70.694
2018-11-20,44.244999,117.199997,133.669998,69.498001
2018-11-21,44.195,118.57,134.050003,67.638
2018-11-23,43.072498,117.190002,134.210007,65.166
2018-11-26,43.654999,119.559998,135.899994,69.199997
2018-11-27,43.560001,120.029999,135.889999,68.783997
2018-11-28,45.235001,123,138.029999,69.573997
2018-11-29,44.887501,121.480003,135.899994,68.234001
2018-11-30,44.645,124.269997,139.050003,70.096001
2018-12-03,46.205002,125.309998,139.440002,71.697998
2018-12-04,44.172501,121.599998,132.759995,71.940002
2018-12-06,43.68,123.910004,133.259995,72.612
2018-12-07,42.122501,119.339996,129.470001,71.594002
2018-12-10,42.400002,121.129997,130.660004,73.029999
2018-12-11,42.157501,120.889999,131.130005,73.351997
2018-12-12,42.275002,121.160004,132.210007,73.32
2018-12-13,42.737499,120.730003,133.240005,75.358002
2018-12-14,41.369999,119.900002,131.039993,73.141998
2018-12-17,40.985001,116.099998,128.100006,69.683998
2018-12-18,41.517502,116.650002,127.220001,67.405998
2018-12-19,40.2225,116.43,125.610001,66.594002
2018-12-20,39.2075,113.019997,125.199997,63.076
2018-12-21,37.682499,110.940002,124.040001,63.953999
2018-12-24,36.7075,107.57,118.949997,59.077999
2018-12-26,39.2925,111.389999,123.589996,65.218002
2018-12-27,39.037498,113.779999,125.940002,63.226002
2018-12-28,39.057499,113.029999,124.720001,66.774002
2018-12-31,39.435001,113.669998,126.690002,66.559998
2019-01-02,39.48,115.209999,126.599998,62.023998
2019-01-03,35.547501,112.910004,123.449997,60.071999
2019-01-04,37.064999,117.32,127.18,63.537998
2019-01-07,36.982498,118.150002,127.209999,66.991997
2019-01-08,37.6875,119.830002,130.009995,67.07
2019-01-09,38.327499,120.690002,129.990005,67.706001
2019-01-10,38.450001,121.790001,131.440002,68.994003
2019-01-11,38.072498,121.459999,130.309998,69.452003
2019-01-14,37.5,120.389999,130.169998,66.879997
2019-01-15,38.267502,121.730003,130.089996,68.886002
2019-01-16,38.735001,121.620003,129.970001,69.209999
2019-01-17,38.965,122.190002,132.669998,69.461998
2019-01-18,39.205002,123.82,136.669998,60.452
2019-01-22,38.325001,122.519997,132.169998,59.784
2019-01-23,38.48,132.889999,131.110001,57.518002
2019-01-24,38.174999,132.529999,130.929993,58.301998
2019-01-25,39.439999,133.970001,133.25,59.408001
2019-01-28,39.075001,134.270004,131.050003,59.276001
2019-01-29,38.669998,134.330002,134.940002,59.492001
2019-01-30,41.3125,134.380005,135.610001,61.754002
2019-01-31,41.610001,134.419998,137.309998,61.403999
2019-02-01,41.630001,134.100006,134.429993,62.442001
2019-02-04,42.8125,135.190002,138.410004,62.577999
2019-02-05,43.544998,135.550003,137.839996,64.269997
2019-02-06,43.560001,136.320007,137.570007,63.444
2019-02-07,42.735001,133.190002,135.020004,61.501999
2019-02-08,42.602501,133.710007,135.720001,61.16
2019-02-11,42.357498,133.990005,136.229996,62.568001
2019-02-12,42.7225,136.050003,138.639999,62.362
2019-02-13,42.544998,137.520004,139.820007,61.633999
2019-02-14,42.700001,136.479996,138.75,60.754002
2019-02-15,42.605,138.029999,144.210007,61.576
2019-02-19,42.732498,138.699997,143.25,61.127998
2019-02-20,43.0075,138,143.610001,60.512001
2019-02-21,42.764999,137.839996,143.220001,58.245998
2019-02-22,43.2425,139.25,144.830002,58.942001
2019-02-25,43.557499,139.460007,145.020004,59.754002
2019-02-26,43.5825,139.720001,144.339996,59.571999
2019-02-27,43.717499,139.169998,145.300003,62.948002
2019-02-28,43.287498,138.130005,144.080002,63.976002
2019-03-01,43.7425,139.199997,144.410004,58.958
2019-03-04,43.962502,138.429993,144.339996,57.071999
2019-03-05,43.8825,137.880005,143.660004,55.307999
2019-03-06,43.630001,136.979996,142.550003,55.248001
2019-03-07,43.125,135.360001,140.75,55.318001
2019-03-08,43.227501,135.089996,140.649994,56.827999
2019-03-11,44.724998,137.710007,143.630005,58.183998
2019-03-12,45.227501,138.279999,143.979996,56.672001
2019-03-13,45.427502,138.559998,145.229996,57.792
2019-03-14,45.932499,138.789993,144.899994,57.992001
2019-03-15,46.529999,139.429993,143.179993,55.085999
2019-03-18,47.005001,140.210007,145.380005,53.897999
2019-03-19,46.6325,140.490005,145.990005,53.493999
2019-03-20,47.040001,139.600006,145.660004,54.720001
2019-03-21,48.772499,141.440002,146.470001,54.804001
2019-03-22,47.762501,139.449997,141.649994,52.905998
2019-03-25,47.185001,139.179993,142.039993,52.084
2019-03-26,46.697498,140.220001,143.25,53.554001
2019-03-27,47.1175,139.240005,142.630005,54.966
2019-03-28,47.18,139.919998,142.850006,55.723999
2019-03-29,47.487499,141.100006,143.529999,55.972
2019-04-01,47.810001,143.300003,148.339996,57.835999
2019-04-02,48.505001,143,148.740005,57.175999
2019-04-03,48.837502,143.630005,150.119995,58.362
2019-04-04,48.922501,142.779999,151.759995,53.556
2019-04-05,49.25,143.279999,152.199997,54.992001
2019-04-08,50.025002,143.389999,153.910004,54.639999
2019-04-09,49.875,142.110001,150.990005,54.462002
2019-04-10,50.154999,143.020004,151.690002,55.212002
2019-04-11,49.737499,143.779999,154.330002,53.683998
2019-04-12,49.717499,144.350006,156.399994,53.540001
2019-04-15,49.807499,143.899994,155.619995,53.276001
2019-04-16,49.8125,145.139999,157.75,54.672001
2019-04-17,50.782501,139.110001,156.149994,54.245998
2019-04-18,50.965,140.330002,158.330002,54.652
2019-04-22,51.1325,138.889999,157.190002,52.549999
2019-04-23,51.869999,140.440002,157.929993,52.779999
2019-04-24,51.790001,139.949997,156.809998,51.731998
2019-04-25,51.32,138.630005,151.210007,49.526001
2019-04-26,51.075001,139.440002,153.589996,47.028
2019-04-29,51.1525,139.050003,155.009995,48.293999
2019-04-30,50.1675,140.270004,155.630005,47.737999
2019-05-01,52.630001,140.559998,154.350006,46.801998
2019-05-02,52.287498,139.589996,154.600006,48.82
2019-05-03,52.9375,140.25,157.410004,51.006001
2019-05-06,52.119999,140.380005,155.330002,51.068001
2019-05-07,50.715,137.639999,151.639999,49.411999
2019-05-08,50.724998,138,151.130005,48.967999
2019-05-09,50.18,135.339996,151.559998,48.396
2019-05-10,49.294998,135.320007,152.759995,47.903999
2019-05-13,46.43,131.419998,147.690002,45.402
2019-05-14,47.165001,133.309998,148.949997,46.462002
2019-05-15,47.73,134.399994,150.940002,46.389999
2019-05-16,47.52,135.880005,152.470001,45.666
2019-05-17,47.25,134.320007,150.600006,42.206001
2019-05-20,45.772499,135.119995,149.419998,41.071999
2019-05-21,46.650002,136.449997,151.210007,41.015999
2019-05-22,45.695,136.350006,149.960007,38.546001
2019-05-23,44.915001,132.389999,146.289993,39.098
2019-05-24,44.7425,132.279999,145.720001,38.125999
2019-05-28,44.557499,130.460007,142.389999,37.740002
2019-05-29,44.345001,129.690002,141.410004,37.972
